timestamps,TP9,AF7,AF8,TP10,Right AUX
1760229487.187,-143.066,50.781,-43.457,-162.598,0.000
1760229487.191,-135.254,45.410,-42.480,-164.062,0.000
1760229487.195,-131.348,46.387,-46.387,-163.086,0.000
1760229487.199,-124.512,42.969,-53.711,-147.949,0.000
1760229487.202,-114.746,36.621,-59.082,-136.719,0.000
1760229487.206,-95.703,35.156,-61.035,-124.512,0.000
1760229487.210,-88.379,31.250,-65.430,-123.047,0.000
1760229487.214,-91.797,25.879,-62.500,-122.070,0.000
1760229487.218,-83.496,23.438,-49.805,-97.168,0.000
1760229487.222,-67.871,18.066,-48.340,-77.637,0.000
1760229487.226,-61.035,15.137,-51.758,-72.754,0.000
1760229487.230,-58.594,16.113,-48.340,-66.406,0.000
1760229487.234,-51.270,14.160,-49.316,-54.688,0.000
1760229487.238,-38.086,12.207,-47.363,-52.246,0.000
1760229487.242,-45.410,5.371,-44.922,-46.387,0.000
1760229487.245,-54.688,7.324,-49.316,-41.016,0.000
1760229487.249,-41.992,10.254,-53.223,-49.805,0.000
1760229487.253,-33.691,1.953,-55.176,-43.457,0.000
1760229487.257,-37.109,-3.418,-49.316,-34.668,0.000
1760229487.261,-42.969,-9.277,-46.875,-46.875,0.000
1760229487.265,-32.227,-12.207,-50.293,-50.781,0.000
1760229487.269,-27.832,-13.672,-52.246,-38.086,0.000
1760229487.273,-27.344,-11.230,-47.852,-36.621,0.000
1760229487.277,-25.391,-6.836,-45.410,-37.109,0.000
1760229487.281,-27.832,-8.789,-43.457,-33.203,0.000
1760229487.285,-22.949,-14.648,-41.504,-30.273,0.000
1760229487.288,-21.973,-18.555,-52.246,-39.551,0.000
1760229487.292,-20.508,-16.113,-49.316,-51.270,0.000
1760229487.296,-20.508,-20.020,-39.551,-43.945,0.000
1760229487.300,-24.414,-18.555,-38.086,-35.156,0.000
1760229487.304,-22.949,-13.672,-38.086,-27.832,0.000
1760229487.308,-22.461,-16.113,-38.574,-32.715,0.000
1760229487.312,-24.902,-21.973,-41.504,-35.156,0.000
1760229487.316,-29.297,-27.832,-43.457,-35.645,0.000
1760229487.320,-28.809,-29.785,-40.039,-41.016,0.000
1760229487.324,-28.809,-26.855,-37.109,-41.504,0.000
1760229487.328,-32.715,-20.508,-37.598,-43.945,0.000
1760229487.331,-26.367,-21.484,-39.551,-37.598,0.000
1760229487.335,-20.996,-22.949,-42.480,-30.273,0.000
1760229487.339,-24.902,-21.484,-41.016,-32.715,0.000
1760229487.343,-28.809,-23.926,-36.133,-36.621,0.000
1760229487.347,-27.832,-25.391,-33.203,-35.645,0.000
1760229487.351,-20.020,-20.996,-33.203,-24.902,0.000
1760229487.355,-16.113,-24.414,-28.320,-18.555,0.000
1760229487.359,-20.996,-22.949,-23.926,-22.949,0.000
1760229487.363,-20.996,-19.043,-26.367,-24.902,0.000
1760229487.367,-11.719,-16.602,-29.297,-14.160,0.000
1760229487.370,-13.184,-19.531,-30.273,-14.160,0.000
1760229487.374,-31.250,-22.461,-28.809,-28.809,0.000
1760229487.378,-36.133,-17.090,-27.832,-22.461,0.000
1760229487.382,-37.109,-20.996,-30.273,-24.902,0.000
1760229487.386,-34.180,-25.391,-29.297,-20.996,0.000
1760229487.390,-28.320,-20.508,-25.879,-15.625,0.000
1760229487.394,-32.715,-19.531,-24.902,-20.508,0.000
1760229487.398,-36.133,-24.902,-21.973,-23.926,0.000
1760229487.402,-30.762,-26.855,-23.926,-24.414,0.000
1760229487.406,-26.855,-21.973,-29.785,-30.762,0.000
1760229487.410,-35.156,-19.531,-29.785,-44.922,0.000
1760229487.413,-41.992,-25.391,-27.832,-41.504,0.000
1760229487.417,-41.504,-33.691,-30.762,-32.715,0.000
1760229487.421,-41.992,-36.133,-31.250,-27.344,0.000
1760229487.425,-40.527,-28.809,-27.832,-31.250,0.000
1760229487.429,-38.086,-27.832,-30.273,-33.691,0.000
1760229487.433,-18.066,-27.832,-31.738,-9.766,0.000
1760229487.437,-14.648,-26.367,-24.414,-0.488,0.000
1760229487.441,-44.922,-34.180,-21.973,-21.973,0.000
1760229487.445,-38.086,-40.039,-14.648,-11.230,0.000
1760229487.449,-27.832,-34.180,-14.160,-6.348,0.000
1760229487.452,-31.738,-33.691,-21.484,-12.695,0.000
1760229487.456,-27.344,-30.762,-22.949,-5.859,0.000
